date,return
2020-01-01,0.00000000
2020-01-02,-0.01150000
2020-01-03,-0.00153531
2020-01-04,0.00000000
2020-01-05,-0.00872690
2020-01-06,-0.01985371
2020-01-07,-0.00326442
2020-01-08,0.00657174
2020-01-09,0.01027027
2020-01-10,0.01430085
2020-01-11,-0.00205973
2020-01-12,-0.00310238
2020-01-13,-0.00052029
2020-01-14,0.02500000
2020-01-15,0.01041667
2020-01-16,0.00583090
2020-01-17,-0.01200768
2020-01-18,-0.00393701
2020-01-19,-0.00446429
2020-01-20,0.00750751
2020-01-21,-0.00394477
2020-01-22,0.00049702
2020-01-23,-0.00297915
2020-01-24,0.00449550
2020-01-25,-0.00544554
2020-01-26,-0.00150150
2020-01-27,0.00652610
2020-01-28,0.00049554
2020-01-29,0.00693069
2020-01-30,0.01708984
2020-01-31,-0.01369216
2020-02-01,0.00242718
2020-02-02,-0.00676329
2020-02-03,-0.00146915
2020-02-04,-0.01326130
2020-02-05,0.01059536
2020-02-06,-0.01432806
2020-02-07,-0.01627670
2020-02-08,0.01051525
2020-02-09,-0.00411946
2020-02-10,-0.01869159
2020-02-11,-0.01078749
2020-02-12,-0.00716648
2020-02-13,-0.01062640
2020-02-14,0.00800000
2020-02-15,0.00224972
2020-02-16,0.01343785
2020-02-17,-0.00545256
2020-02-18,0.00441014
2020-02-19,0.00710383
2020-02-20,0.00377155
2020-02-21,-0.01229947
2020-02-22,0.00054825
2020-02-23,-0.00711939
2020-02-24,0.00055556
2020-02-25,-0.00998890
2020-02-26,0.01019253
2020-02-27,-0.00055494
2020-02-28,0.00277778
2020-02-29,0.00000000
2020-03-01,-0.00718232
2020-03-02,-0.00224215
2020-03-03,0.00337838
2020-03-04,0.00615213
2020-03-05,0.00055249
2020-03-06,-0.00551876
2020-03-07,0.00334821
2020-03-08,0.01274945
2020-03-09,0.00054054
2020-03-10,0.00809935
2020-03-11,-0.00053135
2020-03-12,0.01914894
2020-03-13,0.00665984
2020-03-14,-0.01061678
2020-03-15,-0.00361570
2020-03-16,-0.00364204
2020-03-17,-0.00786164
2020-03-18,-0.00053248
2020-03-19,-0.01012793
2020-03-20,0.00380849
2020-03-21,-0.00215983
2020-03-22,-0.00162690
2020-03-23,-0.00163221
2020-03-24,-0.00873362
2020-03-25,-0.00166667
2020-03-26,-0.00557414
2020-03-27,0.00281849
2020-03-28,-0.00728700
2020-03-29,0.00170648
2020-03-30,-0.00056689
2020-03-31,0.00056754
2020-04-01,-0.00170068
2020-04-02,0.00170648
2020-04-03,0.00170068
2020-04-04,-0.00621469
2020-04-05,-0.00572082
2020-04-06,-0.00694444
2020-04-07,-0.00352113
2020-04-08,0.00118203
2020-04-09,0.00589623
2020-04-10,0.00116550
2020-04-11,0.00348837
2020-04-12,0.00115473
2020-04-13,0.00230415
2020-04-14,-0.00172018
2020-04-15,-0.00115075
2020-04-16,0.00230681
2020-04-17,0.00229621
2020-04-18,0.00914286
2020-04-19,0.00280584
2020-04-20,-0.00223214
2020-04-21,0.00056054
2020-04-22,0.00223964
2020-04-23,0.00501672
2020-04-24,-0.01158940
2020-04-25,-0.00056497
2020-04-26,-0.00735294
2020-04-27,0.00631458
2020-04-28,-0.00963719
2020-04-29,0.00000000
2020-04-30,-0.00289017
2020-05-01,0.00581395
2020-05-02,0.00114943
2020-05-03,0.00057339
2020-05-04,0.00343643
2020-05-05,-0.00056883
2020-05-06,-0.00056948
2020-05-07,0.00627138
2020-05-08,-0.01689189
2020-05-09,0.00116550
2020-05-10,-0.02325581
2020-05-11,-0.00121951
2020-05-12,0.00611247
2020-05-13,0.00120773
2020-05-14,-0.00240964
2020-05-15,-0.00302663
2020-05-16,0.00121803
2020-05-17,0.00303767
2020-05-18,0.00120773
2020-05-19,0.00361446
2020-05-20,0.00179426
2020-05-21,-0.00417163
2020-05-22,-0.00901442
2020-05-23,-0.00489596
2020-05-24,-0.00494438
2020-05-25,0.00499376
2020-05-26,0.00123609
2020-05-27,-0.00369914
2020-05-28,0.01118012
2020-05-29,0.00060753
2020-05-30,-0.00424757
2020-05-31,-0.00061200
2020-06-01,-0.00061275
2020-06-02,0.00797546
2020-06-03,0.00543478
2020-06-04,-0.00597372
2020-06-05,-0.00785973
2020-06-06,0.00368550
2020-06-07,-0.00243902
2020-06-08,0.00674020
2020-06-09,-0.00120919
2020-06-10,0.01151515
2020-06-11,-0.00236967
2020-06-12,0.00833333
2020-06-13,0.00351288
2020-06-14,-0.00523256
2020-06-15,0.00235018
2020-06-16,0.01929825
2020-06-17,-0.00394144
2020-06-18,0.00283768
2020-06-19,0.00000000
2020-06-20,0.00620767
2020-06-21,0.00278707
2020-06-22,0.01330377
2020-06-23,-0.00377970
2020-06-24,0.00000000
2020-06-25,0.00435256
2020-06-26,0.00053937
2020-06-27,0.00431034
2020-06-28,0.00053419
2020-06-29,0.00160085
2020-06-30,-0.00159574
2020-07-01,0.01013874
2020-07-02,-0.00104603
2020-07-03,0.00890985
2020-07-04,0.01493306
2020-07-05,0.01450000
2020-07-06,-0.02769679
2020-07-07,0.02726337
2020-07-08,0.04439024
2020-07-09,0.00224014
2020-07-10,-0.00089206
2020-07-11,0.00223414
2020-07-12,0.00756228
2020-07-13,-0.00175285
2020-07-14,0.01187335
2020-07-15,0.00816151
2020-07-16,0.00972105
2020-07-17,0.00621891
2020-07-18,-0.00040950
2020-07-19,-0.00286885
2020-07-20,-0.01236603
2020-07-21,-0.00803043
2020-07-22,-0.00601375
2020-07-23,-0.00521739
2020-07-24,-0.00263620
2020-07-25,0.00088339
2020-07-26,0.00220459
2020-07-27,-0.01448639
2020-07-28,-0.00858951
2020-07-29,-0.00091996
2020-07-30,0.00414747
2020-07-31,0.00457038
2020-08-01,0.01766304
2020-08-02,0.00218723
2020-08-03,0.01350174
2020-08-04,-0.00848176
2020-08-05,0.00733391
2020-08-06,0.00042517
2020-08-07,-0.00807137
2020-08-08,0.01122625
2020-08-09,-0.01266892
2020-08-10,-0.01169844
2020-08-11,-0.00399290
2020-08-12,0.03309481
2020-08-13,0.02978188
2020-08-14,0.00079177
2020-08-15,-0.00513834
2020-08-16,0.00119808
2020-08-17,-0.01872510
2020-08-18,0.00082781
2020-08-19,0.00578512
2020-08-20,0.02124183
2020-08-21,-0.00744514
2020-08-22,0.02665076
2020-08-23,0.00906344
2020-08-24,-0.00630564
2020-08-25,0.00187829
2020-08-26,0.00299401
2020-08-27,-0.00446429
2020-08-28,0.00750751
2020-08-29,0.00665680
2020-08-30,-0.00985401
2020-08-31,-0.00558451
2020-09-01,0.00376506
2020-09-02,0.01270553
2020-09-03,0.01931487
2020-09-04,-0.01684211
2020-09-05,-0.02360203
2020-09-06,0.01486280
2020-09-07,-0.01184308
2020-09-08,-0.00189538
2020-09-09,0.01598174
2020-09-10,0.00663717
2020-09-11,0.01637555
2020-09-12,0.00563777
2020-09-13,0.00383275
2020-09-14,0.00414938
2020-09-15,-0.01440329
2020-09-16,-0.00600282
2020-09-17,0.00750536
2020-09-18,0.00915493
2020-09-19,-0.00484094
2020-09-20,-0.00384078
2020-09-21,-0.00281492
2020-09-22,-0.00601557
2020-09-23,-0.00179083
2020-09-24,0.00826743
2020-09-25,-0.00777935
2020-09-26,0.00000000
2020-09-27,-0.00071839
2020-09-28,-0.00719424
2020-09-29,0.00620438
2020-09-30,0.00072098
2020-10-01,-0.00863931
