date,return
2020-01-01,0.00000000
2020-01-02,-0.01050000
2020-01-03,0.00561798
2020-01-04,-0.00151515
2020-01-05,-0.00050659
2020-01-06,-0.01115619
2020-01-07,-0.00674274
2020-01-08,0.00000000
2020-01-09,0.00630915
2020-01-10,0.02596054
2020-01-11,-0.00148075
2020-01-12,0.00297030
2020-01-13,0.00196850
2020-01-14,0.04705882
2020-01-15,0.02060932
2020-01-16,-0.01635112
2020-01-17,0.00400356
2020-01-18,0.00220653
2020-01-19,-0.00439367
2020-01-20,-0.00044326
2020-01-21,0.00133097
2020-01-22,-0.00530973
2020-01-23,-0.00536673
2020-01-24,0.00180832
2020-01-25,-0.00720721
2020-01-26,0.00639854
2020-01-27,0.01083032
2020-01-28,0.00530035
2020-01-29,0.01180070
2020-01-30,0.02049530
2020-01-31,-0.01394586
2020-02-01,0.00126582
2020-02-02,-0.00673401
2020-02-03,0.00127986
2020-02-04,-0.01148936
2020-02-05,0.01567944
2020-02-06,-0.01351351
2020-02-07,-0.01996528
2020-02-08,0.00587703
2020-02-09,-0.00714924
2020-02-10,-0.00317316
2020-02-11,-0.01733577
2020-02-12,-0.00283554
2020-02-13,-0.01330798
2020-02-14,0.01464844
2020-02-15,0.00474383
2020-02-16,0.01550752
2020-02-17,-0.00820419
2020-02-18,0.01251158
2020-02-19,0.01130199
2020-02-20,0.00663130
2020-02-21,-0.01657941
2020-02-22,-0.00225632
2020-02-23,-0.00135993
2020-02-24,-0.00454545
2020-02-25,-0.02201835
2020-02-26,0.01103647
2020-02-27,0.00281690
2020-02-28,0.00513539
2020-02-29,0.00000000
2020-03-01,-0.01340111
2020-03-02,-0.00237417
2020-03-03,0.00381679
2020-03-04,0.01467803
2020-03-05,-0.00597976
2020-03-06,-0.00418994
2020-03-07,0.00375587
2020-03-08,0.00792171
2020-03-09,-0.00183486
2020-03-10,0.01289134
2020-03-11,0.00000000
2020-03-12,-0.01840215
2020-03-13,0.02050326
2020-03-14,-0.01880036
2020-03-15,-0.00232558
2020-03-16,-0.00981308
2020-03-17,-0.01048618
2020-03-18,-0.02434275
2020-03-19,-0.00307062
2020-03-20,-0.00411946
2020-03-21,-0.00155763
2020-03-22,0.00156250
2020-03-23,-0.00363448
2020-03-24,-0.00575314
2020-03-25,0.00158730
2020-03-26,0.00210970
2020-03-27,0.00525210
2020-03-28,-0.00467775
2020-03-29,-0.00367261
2020-03-30,0.00317125
2020-03-31,-0.00997899
2020-04-01,0.00107181
2020-04-02,0.00267380
2020-04-03,0.00265957
2020-04-04,-0.00529101
2020-04-05,-0.00320856
2020-04-06,-0.00484392
2020-04-07,-0.01358696
2020-04-08,-0.01061453
2020-04-09,-0.00742009
2020-04-10,0.00000000
2020-04-11,0.00521437
2020-04-12,0.00229358
2020-04-13,0.00228311
2020-04-14,0.00170455
2020-04-15,-0.00169875
2020-04-16,0.00340909
2020-04-17,0.00282167
2020-04-18,0.00953984
2020-04-19,-0.00220264
2020-04-20,-0.00331858
2020-04-21,0.00167038
2020-04-22,0.00332963
2020-04-23,0.00937155
2020-04-24,-0.00108225
2020-04-25,0.00216920
2020-04-26,-0.00269978
2020-04-27,-0.00162866
2020-04-28,-0.00925926
2020-04-29,-0.00110988
2020-04-30,-0.01001112
2020-05-01,0.00510783
2020-05-02,0.00000000
2020-05-03,-0.00168539
2020-05-04,0.00620068
2020-05-05,-0.00167038
2020-05-06,0.00000000
2020-05-07,0.00391061
2020-05-08,-0.00221729
2020-05-09,-0.00556793
2020-05-10,0.02421171
2020-05-11,-0.00214823
2020-05-12,0.00161812
2020-05-13,0.00376344
2020-05-14,0.00000000
2020-05-15,-0.00213447
2020-05-16,0.00000000
2020-05-17,-0.00053591
2020-05-18,-0.00053648
2020-05-19,0.00214823
2020-05-20,0.00534759
2020-05-21,-0.00211640
2020-05-22,0.00371945
2020-05-23,-0.01002110
2020-05-24,-0.00861141
2020-05-25,0.01642935
2020-05-26,0.00424178
2020-05-27,-0.00736067
2020-05-28,0.01280683
2020-05-29,-0.00260146
2020-05-30,0.00209205
2020-05-31,-0.00104167
2020-06-01,0.00260960
2020-06-02,0.00415369
2020-06-03,0.00514933
2020-06-04,-0.00662589
2020-06-05,-0.00464876
2020-06-06,0.00729927
2020-06-07,-0.00462487
2020-06-08,0.00933610
2020-06-09,0.00000000
2020-06-10,0.00814664
2020-06-11,-0.00400802
2020-06-12,0.00808081
2020-06-13,0.00497018
2020-06-14,-0.00541339
2020-06-15,0.00199005
2020-06-16,0.02180377
2020-06-17,-0.00427350
2020-06-18,0.00287356
2020-06-19,-0.00095238
2020-06-20,0.00620229
2020-06-21,0.00329877
2020-06-22,0.01357678
2020-06-23,-0.00501367
2020-06-24,0.00046041
2020-06-25,0.00505980
2020-06-26,0.00091075
2020-06-27,0.00409091
2020-06-28,-0.00180343
2020-06-29,-0.00045249
2020-06-30,-0.00226449
2020-07-01,0.00864422
2020-07-02,-0.00402504
2020-07-03,0.00946799
2020-07-04,0.01327434
2020-07-05,0.01810345
2020-07-06,-0.02870216
2020-07-07,0.02250662
2020-07-08,0.04138514
2020-07-09,0.00780031
2020-07-10,0.00153610
2020-07-11,0.00267994
2020-07-12,0.00990099
2020-07-13,-0.00224048
2020-07-14,0.01462866
2020-07-15,0.00838192
2020-07-16,0.01577061
2020-07-17,0.00486449
2020-07-18,0.00240881
2020-07-19,-0.00171233
2020-07-20,-0.01752577
2020-07-21,-0.00676638
2020-07-22,-0.00938628
2020-07-23,-0.00662252
2020-07-24,-0.00260999
2020-07-25,0.00562219
2020-07-26,0.00037064
2020-07-27,-0.02370370
2020-07-28,-0.00544323
2020-07-29,-0.00393082
2020-07-30,0.00990491
2020-07-31,0.00699301
2020-08-01,0.01647510
2020-08-02,-0.00593472
2020-08-03,0.01576577
2020-08-04,-0.01273654
2020-08-05,0.00970874
2020-08-06,0.00109890
2020-08-07,-0.00913743
2020-08-08,0.00483991
2020-08-09,-0.02101770
2020-08-10,-0.01732102
2020-08-11,-0.00438596
2020-08-12,0.03057120
2020-08-13,0.03904473
