date,return
2021-02-27,-0.00687044
2021-02-28,0.00440717
2021-03-01,-0.01268320
2021-03-02,-0.00506073
2021-03-03,-0.00489337
2021-03-04,0.00302404
2021-03-05,0.00454545
2021-03-06,-0.01823598
2021-03-07,0.00090484
2021-03-08,0.00150534
2021-03-09,-0.00277653
2021-03-10,0.00656505
2021-03-11,0.02502607
2021-03-12,0.01574691
2021-03-13,-0.01698528
2021-03-14,0.01124715
2021-03-15,0.00069618
2021-03-16,0.00145996
2021-03-17,0.01746846
2021-03-18,-0.00194240
2021-03-19,0.01270845
2021-03-20,-0.01049180
2021-03-21,0.01908908
2021-03-22,0.00619355
2021-03-23,0.00924038
2021-03-24,0.00994869
2021-03-25,0.00595092
2021-03-26,-0.00103068
2021-03-27,-0.00425273
2021-03-28,0.00251225
2021-03-29,-0.00274357
2021-03-30,0.00337175
2021-03-31,0.00511509
2021-04-01,-0.01808318
2021-04-02,0.00287680
2021-04-03,-0.00205198
2021-04-04,0.01629620
2021-04-05,0.01124683
2021-04-06,0.01371969
2021-04-07,-0.02601589
2021-04-08,0.01985428
2021-04-09,0.01255548
2021-04-10,0.01173522
2021-04-11,0.00979628
2021-04-12,-0.03466536
2021-04-13,0.00029329
2021-04-14,0.00937976
2021-04-15,0.00719300
2021-04-16,0.03857499
2021-04-17,-0.01306088
2021-04-18,0.02682241
2021-04-19,-0.01354958
2021-04-20,0.01271365
2021-04-21,-0.00303529
2021-04-22,0.00967909
2021-04-23,-0.00050777
2021-04-24,0.02007726
2021-04-25,0.00087959
2021-04-26,-0.01517073
2021-04-27,-0.00160982
2021-04-28,0.01170889
2021-04-29,-0.00024657
2021-04-30,-0.01006513
2021-05-01,0.01329305
2021-05-02,0.00367863
2021-05-03,0.02006038
2021-05-04,0.01334145
2021-05-05,-0.00223418
2021-05-06,0.01557204
2021-05-07,-0.00661810
2021-05-08,0.00949766
2021-05-09,0.01307536
2021-05-10,-0.00314249
2021-05-11,0.00931381
2021-05-12,-0.02521902
2021-05-13,0.00967395
2021-05-14,-0.00276801
2021-05-15,-0.00985243
2021-05-16,0.00387597
2021-05-17,0.01694991
2021-05-18,-0.00968942
2021-05-19,0.02161447
2021-05-20,0.00093023
2021-05-21,0.01430742
2021-05-22,0.01760217
2021-05-23,-0.01454618
2021-05-24,-0.00232691
2021-05-25,0.00200968
2021-05-26,0.01691176
2021-05-27,0.00059270
2021-05-28,0.00947194
2021-05-29,0.00875358
2021-05-30,-0.00555767
2021-05-31,0.00292555
2021-06-01,0.00118638
2021-06-02,0.00889585
2021-06-03,0.01222897
2021-06-04,-0.00333211
2021-06-05,-0.00106901
2021-06-06,0.00369413
2021-06-07,-0.00583058
2021-06-08,-0.00211487
2021-06-09,0.01032119
2021-06-10,-0.00865216
2021-06-11,-0.00349209
2021-06-12,-0.00445193
2021-06-13,0.01215461
2021-06-14,-0.00320607
